"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2023/01/01 22:00:00","EST","CENTRL","61754","29.58","-0.39","0","1"
"2023/01/01 22:00:00","EST","DUNWOD","61760","32.73","2.76","0","1"
"2023/01/01 22:00:00","EST","GENESE","61753","28.68","-1.29","0","1"
"2023/01/01 22:00:00","EST","H Q","61844","29.55","-0.42","0","1"
"2023/01/01 22:00:00","EST","HUD VL","61758","32.34","2.37","0","1"
"2023/01/01 22:00:00","EST","LONGIL","61762","40.26","3.5","-6.78","1"
"2023/01/01 22:00:00","EST","MHK VL","61756","30.69","0.72","0","1"
"2023/01/01 22:00:00","EST","MILLWD","61759","32.55","2.58","0","1"
"2023/01/01 22:00:00","EST","N.Y.C.","61761","32.94","2.97","0","1"
"2023/01/01 22:00:00","EST","NORTH","61755","29.7","-0.27","0","1"
"2023/01/01 22:00:00","EST","NPX","61845","32.07","2.1","0","1"
"2023/01/01 22:00:00","EST","O H","61846","27.66","-2.31","0","1"
"2023/01/01 22:00:00","EST","PJM","61847","30.39","0.42","0","1"
"2023/01/01 22:00:00","EST","WEST","61752","28.29","-1.68","0","1"
"2023/01/01 23:00:00","EST","CAPITL","61757","32.87","1.38","-3.98","1"
"2023/01/01 23:00:00","EST","CENTRL","61754","27.77","-0.22","-0.47","1"
"2023/01/01 23:00:00","EST","DUNWOD","61760","32.54","2.23","-2.8","1"
"2023/01/01 23:00:00","EST","GENESE","61753","27.19","-0.72","-0.39","1"
"2023/01/01 23:00:00","EST","H Q","61844","27.13","-0.39","0","1"
"2023/01/01 23:00:00","EST","HUD VL","61758","32.18","1.9","-2.77","1"
"2023/01/01 23:00:00","EST","LONGIL","61762","37.73","2.97","-7.24","1"
"2023/01/01 23:00:00","EST","MHK VL","61756","28.53","0.58","-0.43","1"
"2023/01/01 23:00:00","EST","MILLWD","61759","32.43","2.09","-2.82","1"
"2023/01/01 23:00:00","EST","N.Y.C.","61761","32.71","2.39","-2.8","1"
"2023/01/01 23:00:00","EST","NORTH","61755","27.27","-0.25","0","1"
"2023/01/01 23:00:00","EST","NPX","61845","32.57","1.68","-3.37","1"
"2023/01/01 23:00:00","EST","O H","61846","26.48","-1.49","-0.45","1"
"2023/01/01 23:00:00","EST","PJM","61847","29.48","0.36","-1.61","1"
"2023/01/01 23:00:00","EST","WEST","61752","26.85","-1.15","-0.48","1"
"2023/01/02 00:00:00","EST","CAPITL","61757","32.46","1.62","-2.33","1"
"2023/01/02 00:00:00","EST","CENTRL","61754","28.52","-0.26","-0.28","1"
"2023/01/02 00:00:00","EST","DUNWOD","61760","32.28","2.14","-1.64","1"
"2023/01/02 00:00:00","EST","GENESE","61753","27.96","-0.77","-0.23","1"
"2023/01/02 00:00:00","EST","H Q","61844","28.16","-0.34","0","1"
"2023/01/02 00:00:00","EST","HUD VL","61758","32","1.88","-1.62","1"
"2023/01/02 00:00:00","EST","LONGIL","61762","32.94","2.79","-1.64","1"
"2023/01/02 00:00:00","EST","MHK VL","61756","29.47","0.71","-0.25","1"
"2023/01/02 00:00:00","EST","MILLWD","61759","32.23","2.08","-1.65","1"
"2023/01/02 00:00:00","EST","N.Y.C.","61761","32.34","2.19","-1.64","1"
"2023/01/02 00:00:00","EST","NORTH","61755","28.36","-0.14","0","1"
"2023/01/02 00:00:00","EST","NPX","61845","32.27","1.8","-1.98","1"
"2023/01/02 00:00:00","EST","O H","61846","27.22","-1.54","-0.26","1"
"2023/01/02 00:00:00","EST","PJM","61847","29.64","0.2","-0.94","1"
"2023/01/02 00:00:00","EST","WEST","61752","27.5","-1.28","-0.28","1"
"2023/01/02 01:00:00","EST","CAPITL","61757","29.66","1.54","-1.14","1"
"2023/01/02 01:00:00","EST","CENTRL","61754","26.87","-0.24","-0.13","1"
"2023/01/02 01:00:00","EST","DUNWOD","61760","29.75","1.97","-0.8","1"
"2023/01/02 01:00:00","EST","GENESE","61753","26.31","-0.78","-0.11","1"
"2023/01/02 01:00:00","EST","H Q","61844","26.66","-0.32","0","1"
"2023/01/02 01:00:00","EST","HUD VL","61758","29.5","1.73","-0.79","1"
"2023/01/02 01:00:00","EST","LONGIL","61762","30.24","2.46","-0.8","1"
"2023/01/02 01:00:00","EST","MHK VL","61756","27.78","0.67","-0.12","1"
"2023/01/02 01:00:00","EST","MILLWD","61759","29.68","1.89","-0.81","1"
"2023/01/02 01:00:00","EST","N.Y.C.","61761","29.81","2.02","-0.8","1"
"2023/01/02 01:00:00","EST","NORTH","61755","26.9","-0.08","0","1"
"2023/01/02 01:00:00","EST","NPX","61845","29.62","1.67","-0.97","1"
"2023/01/02 01:00:00","EST","O H","61846","25.6","-1.51","-0.13","1"
"2023/01/02 01:00:00","EST","PJM","61847","27.58","0.14","-0.46","1"
"2023/01/02 01:00:00","EST","WEST","61752","25.83","-1.29","-0.14","1"
"2023/01/02 02:00:00","EST","CAPITL","61757","28.63","1.48","-1.56","1"
"2023/01/02 02:00:00","EST","CENTRL","61754","25.56","-0.21","-0.18","1"
"2023/01/02 02:00:00","EST","DUNWOD","61760","28.5","1.82","-1.1","1"
"2023/01/02 02:00:00","EST","GENESE","61753","24.99","-0.74","-0.15","1"
"2023/01/02 02:00:00","EST","H Q","61844","25.27","-0.31","0","1"
"2023/01/02 02:00:00","EST","HUD VL","61758","28.28","1.61","-1.09","1"
"2023/01/02 02:00:00","EST","LONGIL","61762","28.83","2.15","-1.1","1"
"2023/01/02 02:00:00","EST","MHK VL","61756","26.41","0.66","-0.17","1"
"2023/01/02 02:00:00","EST","MILLWD","61759","28.45","1.76","-1.11","1"
"2023/01/02 02:00:00","EST","N.Y.C.","61761","28.55","1.87","-1.1","1"
"2023/01/02 02:00:00","EST","NORTH","61755","25.48","-0.1","0","1"
"2023/01/02 02:00:00","EST","NPX","61845","28.49","1.59","-1.33","1"
"2023/01/02 02:00:00","EST","O H","61846","24.37","-1.38","-0.18","1"
"2023/01/02 02:00:00","EST","PJM","61847","26.34","0.13","-0.63","1"
"2023/01/02 02:00:00","EST","WEST","61752","24.62","-1.15","-0.19","1"
"2023/01/02 03:00:00","EST","CAPITL","61757","29.15","1.34","-4.35","1"
"2023/01/02 03:00:00","EST","CENTRL","61754","23.76","-0.21","-0.51","1"
"2023/01/02 03:00:00","EST","DUNWOD","61760","28.25","1.74","-3.06","1"
"2023/01/02 03:00:00","EST","GENESE","61753","23.2","-0.68","-0.42","1"
"2023/01/02 03:00:00","EST","H Q","61844","23.18","-0.28","0","1"
"2023/01/02 03:00:00","EST","HUD VL","61758","28","1.52","-3.02","1"
"2023/01/02 03:00:00","EST","LONGIL","61762","28.54","2.02","-3.06","1"
"2023/01/02 03:00:00","EST","MHK VL","61756","24.52","0.59","-0.47","1"
"2023/01/02 03:00:00","EST","MILLWD","61759","28.21","1.67","-3.08","1"
"2023/01/02 03:00:00","EST","N.Y.C.","61761","28.28","1.76","-3.06","1"
"2023/01/02 03:00:00","EST","NORTH","61755","23.36","-0.09","0","1"
"2023/01/02 03:00:00","EST","NPX","61845","28.6","1.45","-3.69","1"
"2023/01/02 03:00:00","EST","O H","61846","22.68","-1.27","-0.49","1"
"2023/01/02 03:00:00","EST","PJM","61847","25.38","0.17","-1.75","1"
"2023/01/02 03:00:00","EST","WEST","61752","22.93","-1.06","-0.53","1"
"2023/01/02 04:00:00","EST","CAPITL","61757","30.1","1.33","-5.38","1"
"2023/01/02 04:00:00","EST","CENTRL","61754","23.83","-0.19","-0.64","1"
"2023/01/02 04:00:00","EST","DUNWOD","61760","28.85","1.68","-3.78","1"
"2023/01/02 04:00:00","EST","GENESE","61753","23.23","-0.68","-0.52","1"
"2023/01/02 04:00:00","EST","H Q","61844","23.1","-0.28","0","1"
"2023/01/02 04:00:00","EST","HUD VL","61758","28.59","1.47","-3.74","1"
"2023/01/02 04:00:00","EST","LONGIL","61762","29.28","2.11","-3.79","1"
"2023/01/02 04:00:00","EST","MHK VL","61756","24.53","0.56","-0.58","1"
"2023/01/02 04:00:00","EST","MILLWD","61759","28.81","1.61","-3.81","1"
"2023/01/02 04:00:00","EST","N.Y.C.","61761","28.88","1.71","-3.79","1"
"2023/01/02 04:00:00","EST","NORTH","61755","23.31","-0.07","0","1"
"2023/01/02 04:00:00","EST","NPX","61845","30.2","1.45","-5.37","1"
"2023/01/02 04:00:00","EST","O H","61846","22.75","-1.24","-0.61","1"
"2023/01/02 04:00:00","EST","PJM","61847","25.72","0.16","-2.17","1"
"2023/01/02 04:00:00","EST","WEST","61752","23.01","-1.03","-0.65","1"
"2023/01/02 05:00:00","EST","CAPITL","61757","29.11","1.65","0","1"
"2023/01/02 05:00:00","EST","CENTRL","61754","27.44","-0.03","0","1"
"2023/01/02 05:00:00","EST","DUNWOD","61760","29.38","1.92","0","1"
"2023/01/02 05:00:00","EST","GENESE","61753","26.75","-0.71","0","1"
"2023/01/02 05:00:00","EST","H Q","61844","27.11","-0.36","0","1"
"2023/01/02 05:00:00","EST","HUD VL","61758","29.22","1.76","0","1"
"2023/01/02 05:00:00","EST","LONGIL","61762","29.91","2.44","0","1"
"2023/01/02 05:00:00","EST","MHK VL","61756","28.23","0.77","0","1"
"2023/01/02 05:00:00","EST","MILLWD","61759","29.27","1.81","0","1"
"2023/01/02 05:00:00","EST","N.Y.C.","61761","29.38","1.92","0","1"
"2023/01/02 05:00:00","EST","NORTH","61755","27.3","-0.16","0","1"
"2023/01/02 05:00:00","EST","NPX","61845","30","1.73","-0.81","1"
"2023/01/02 05:00:00","EST","O H","61846","26.2","-1.26","0","1"
"2023/01/02 05:00:00","EST","PJM","61847","27.88","0.41","0","1"
"2023/01/02 05:00:00","EST","WEST","61752","26.8","-0.66","0","1"
"2023/01/02 06:00:00","EST","CAPITL","61757","34.04","1.8","-1.76","1"
"2023/01/02 06:00:00","EST","CENTRL","61754","30.64","-0.06","-0.21","1"
"2023/01/02 06:00:00","EST","DUNWOD","61760","34.01","2.29","-1.24","1"
"2023/01/02 06:00:00","EST","GENESE","61753","30.11","-0.55","-0.17","1"
"2023/01/02 06:00:00","EST","H Q","61844","30","-0.49","0","1"
"2023/01/02 06:00:00","EST","HUD VL","61758","33.72","2.01","-1.22","1"
"2023/01/02 06:00:00","EST","LONGIL","61762","35.45","2.99","-1.97","1"
"2023/01/02 06:00:00","EST","MHK VL","61756","31.61","0.95","-0.18","1"
"2023/01/02 06:00:00","EST","MILLWD","61759","33.93","2.2","-1.25","1"
"2023/01/02 06:00:00","EST","N.Y.C.","61761","34.01","2.29","-1.24","1"
"2023/01/02 06:00:00","EST","NORTH","61755","30.24","-0.24","0","1"
"2023/01/02 06:00:00","EST","NPX","61845","33.9","1.92","-1.49","1"
"2023/01/02 06:00:00","EST","O H","61846","29.25","-1.43","-0.2","1"
"2023/01/02 06:00:00","EST","PJM","61847","31.5","0.3","-0.71","1"
"2023/01/02 06:00:00","EST","WEST","61752","29.61","-1.1","-0.21","1"
"2023/01/02 07:00:00","EST","CAPITL","61757","35.82","1.92","-3.38","1"
"2023/01/02 07:00:00","EST","CENTRL","61754","30.92","0","-0.4","1"
"2023/01/02 07:00:00","EST","DUNWOD","61760","35.49","2.59","-2.38","1"
"2023/01/02 07:00:00","EST","GENESE","61753","30.39","-0.46","-0.33","1"
"2023/01/02 07:00:00","EST","H Q","61844","30","-0.52","0","1"
"2023/01/02 07:00:00","EST","HUD VL","61758","35.15","2.29","-2.34","1"
"2023/01/02 07:00:00","EST","LONGIL","61762","36.23","3.33","-2.38","1"
"2023/01/02 07:00:00","EST","MHK VL","61756","31.92","1.07","-0.34","1"
"2023/01/02 07:00:00","EST","MILLWD","61759","35.42","2.5","-2.4","1"
"2023/01/02 07:00:00","EST","N.Y.C.","61761","35.55","2.65","-2.38","1"
"2023/01/02 07:00:00","EST","NORTH","61755","30.21","-0.31","0","1"
"2023/01/02 07:00:00","EST","NPX","61845","35.4","2.01","-2.87","1"
"2023/01/02 07:00:00","EST","O H","61846","29.56","-1.34","-0.38","1"
"2023/01/02 07:00:00","EST","PJM","61847","32.46","0.58","-1.36","1"
"2023/01/02 07:00:00","EST","WEST","61752","30.02","-0.91","-0.41","1"
"2023/01/02 08:00:00","EST","CAPITL","61757","34.82","2.38","-0.21","1"
"2023/01/02 08:00:00","EST","CENTRL","61754","32.31","0.06","-0.03","1"
"2023/01/02 08:00:00","EST","DUNWOD","61760","35.34","2.96","-0.15","1"
"2023/01/02 08:00:00","EST","GENESE","61753","31.7","-0.55","-0.02","1"
"2023/01/02 08:00:00","EST","H Q","61844","31.51","-0.71","0","1"
"2023/01/02 08:00:00","EST","HUD VL","61758","35.11","2.74","-0.15","1"
"2023/01/02 08:00:00","EST","LONGIL","61762","36.11","3.74","-0.15","1"
"2023/01/02 08:00:00","EST","MHK VL","61756","33.47","1.22","-0.02","1"
"2023/01/02 08:00:00","EST","MILLWD","61759","35.24","2.87","-0.15","1"
"2023/01/02 08:00:00","EST","N.Y.C.","61761","35.4","3.03","-0.15","1"
"2023/01/02 08:00:00","EST","NORTH","61755","31.71","-0.52","0","1"
"2023/01/02 08:00:00","EST","NPX","61845","34.79","2.38","-0.18","1"
"2023/01/02 08:00:00","EST","O H","61846","30.89","-1.35","-0.02","1"
"2023/01/02 08:00:00","EST","PJM","61847","33.21","0.9","-0.09","1"
"2023/01/02 08:00:00","EST","WEST","61752","31.7","-0.55","-0.03","1"
"2023/01/02 09:00:00","EST","CAPITL","61757","34.41","2.3","-0.98","1"
"2023/01/02 09:00:00","EST","CENTRL","61754","31.28","0.03","-0.12","1"
"2023/01/02 09:00:00","EST","DUNWOD","61760","34.65","2.83","-0.69","1"
"2023/01/02 09:00:00","EST","GENESE","61753","30.73","-0.5","-0.09","1"
"2023/01/02 09:00:00","EST","H Q","61844","30.47","-0.66","0","1"
"2023/01/02 09:00:00","EST","HUD VL","61758","34.33","2.52","-0.68","1"
"2023/01/02 09:00:00","EST","LONGIL","61762","35.21","3.39","-0.69","1"
"2023/01/02 09:00:00","EST","MHK VL","61756","32.44","1.21","-0.1","1"
"2023/01/02 09:00:00","EST","MILLWD","61759","34.53","2.71","-0.69","1"
"2023/01/02 09:00:00","EST","N.Y.C.","61761","34.71","2.9","-0.69","1"
"2023/01/02 09:00:00","EST","NORTH","61755","30.6","-0.53","0","1"
"2023/01/02 09:00:00","EST","NPX","61845","34.2","2.24","-0.83","1"
"2023/01/02 09:00:00","EST","O H","61846","29.87","-1.37","-0.11","1"
"2023/01/02 09:00:00","EST","PJM","61847","32.24","0.72","-0.39","1"
"2023/01/02 09:00:00","EST","WEST","61752","30.35","-0.9","-0.12","1"
"2023/01/02 10:00:00","EST","CAPITL","61757","33.22","2.23","0","1"
"2023/01/02 10:00:00","EST","CENTRL","61754","31.08","0.09","0","1"
"2023/01/02 10:00:00","EST","DUNWOD","61760","33.78","2.79","0","1"
"2023/01/02 10:00:00","EST","GENESE","61753","30.53","-0.46","0","1"
"2023/01/02 10:00:00","EST","H Q","61844","30.31","-0.68","0","1"
"2023/01/02 10:00:00","EST","HUD VL","61758","33.56","2.57","0","1"
"2023/01/02 10:00:00","EST","LONGIL","61762","37.58","3.44","-3.15","1"
"2023/01/02 10:00:00","EST","MHK VL","61756","32.14","1.15","0","1"
"2023/01/02 10:00:00","EST","MILLWD","61759","33.69","2.69","0","1"
"2023/01/02 10:00:00","EST","N.Y.C.","61761","33.84","2.85","0","1"
"2023/01/02 10:00:00","EST","NORTH","61755","30.4","-0.59","0","1"
"2023/01/02 10:00:00","EST","NPX","61845","34.8","2.26","-1.55","1"
"2023/01/02 10:00:00","EST","O H","61846","29.78","-1.21","0","1"
"2023/01/02 10:00:00","EST","PJM","61847","31.92","0.93","0","1"
"2023/01/02 10:00:00","EST","WEST","61752","30.53","-0.46","0","1"
"2023/01/02 11:00:00","EST","CAPITL","61757","32.79","2.11","0","1"
"2023/01/02 11:00:00","EST","CENTRL","61754","30.8","0.12","0","1"
"2023/01/02 11:00:00","EST","DUNWOD","61760","33.4","2.73","0","1"
"2023/01/02 11:00:00","EST","GENESE","61753","30.31","-0.37","0","1"
"2023/01/02 11:00:00","EST","H Q","61844","30","-0.67","0","1"
"2023/01/02 11:00:00","EST","HUD VL","61758","33.19","2.52","0","1"
"2023/01/02 11:00:00","EST","LONGIL","61762","36.54","3.34","-2.52","1"
"2023/01/02 11:00:00","EST","MHK VL","61756","31.78","1.1","0","1"
"2023/01/02 11:00:00","EST","MILLWD","61759","33.31","2.64","0","1"
"2023/01/02 11:00:00","EST","N.Y.C.","61761","33.46","2.79","0","1"
"2023/01/02 11:00:00","EST","NORTH","61755","30.09","-0.58","0","1"
"2023/01/02 11:00:00","EST","NPX","61845","32.85","2.18","0","1"
"2023/01/02 11:00:00","EST","O H","61846","29.6","-1.07","0","1"
"2023/01/02 11:00:00","EST","PJM","61847","31.66","0.98","0","1"
"2023/01/02 11:00:00","EST","WEST","61752","30.4","-0.28","0","1"
"2023/01/02 12:00:00","EST","CAPITL","61757","32.73","2.08","0","1"
"2023/01/02 12:00:00","EST","CENTRL","61754","30.74","0.09","0","1"
"2023/01/02 12:00:00","EST","DUNWOD","61760","33.37","2.73","0","1"
"2023/01/02 12:00:00","EST","GENESE","61753","30.28","-0.37","0","1"
"2023/01/02 12:00:00","EST","H Q","61844","30","-0.64","0","1"
"2023/01/02 12:00:00","EST","HUD VL","61758","33.13","2.48","0","1"
"2023/01/02 12:00:00","EST","LONGIL","61762","35.91","3.34","-1.93","1"
"2023/01/02 12:00:00","EST","MHK VL","61756","31.72","1.07","0","1"
"2023/01/02 12:00:00","EST","MILLWD","61759","33.22","2.57","0","1"
"2023/01/02 12:00:00","EST","N.Y.C.","61761","33.4","2.76","0","1"
"2023/01/02 12:00:00","EST","NORTH","61755","30.06","-0.58","0","1"
"2023/01/02 12:00:00","EST","NPX","61845","32.79","2.14","0","1"
"2023/01/02 12:00:00","EST","O H","61846","29.57","-1.07","0","1"
"2023/01/02 12:00:00","EST","PJM","61847","31.63","0.98","0","1"
"2023/01/02 12:00:00","EST","WEST","61752","30.37","-0.28","0","1"
"2023/01/02 13:00:00","EST","CAPITL","61757","32.44","1.92","0","1"
"2023/01/02 13:00:00","EST","CENTRL","61754","30.52","0","0","1"
"2023/01/02 13:00:00","EST","DUNWOD","61760","33.02","2.5","0","1"
"2023/01/02 13:00:00","EST","GENESE","61753","30.06","-0.46","0","1"
"2023/01/02 13:00:00","EST","H Q","61844","30","-0.52","0","1"
"2023/01/02 13:00:00","EST","HUD VL","61758","32.84","2.32","0","1"
"2023/01/02 13:00:00","EST","LONGIL","61762","35.85","3.11","-2.22","1"
"2023/01/02 13:00:00","EST","MHK VL","61756","31.5","0.98","0","1"
"2023/01/02 13:00:00","EST","MILLWD","61759","32.9","2.38","0","1"
"2023/01/02 13:00:00","EST","N.Y.C.","61761","33.08","2.56","0","1"
"2023/01/02 13:00:00","EST","NORTH","61755","30.09","-0.43","0","1"
"2023/01/02 13:00:00","EST","NPX","61845","32.47","1.95","0","1"
"2023/01/02 13:00:00","EST","O H","61846","29.39","-1.13","0","1"
"2023/01/02 13:00:00","EST","PJM","61847","31.34","0.82","0","1"
"2023/01/02 13:00:00","EST","WEST","61752","30.12","-0.4","0","1"
"2023/01/02 14:00:00","EST","CAPITL","61757","32.76","2.14","0","1"
"2023/01/02 14:00:00","EST","CENTRL","61754","30.68","0.06","0","1"
"2023/01/02 14:00:00","EST","DUNWOD","61760","33.44","2.82","0","1"
"2023/01/02 14:00:00","EST","GENESE","61753","30.19","-0.43","0","1"
"2023/01/02 14:00:00","EST","H Q","61844","29.95","-0.67","0","1"
"2023/01/02 14:00:00","EST","HUD VL","61758","33.19","2.57","0","1"
"2023/01/02 14:00:00","EST","LONGIL","61762","39.25","3.43","-5.2","1"
"2023/01/02 14:00:00","EST","MHK VL","61756","31.63","1.01","0","1"
"2023/01/02 14:00:00","EST","MILLWD","61759","33.32","2.7","0","1"
"2023/01/02 14:00:00","EST","N.Y.C.","61761","33.53","2.91","0","1"
"2023/01/02 14:00:00","EST","NORTH","61755","30.07","-0.55","0","1"
"2023/01/02 14:00:00","EST","NPX","61845","32.83","2.21","0","1"
"2023/01/02 14:00:00","EST","O H","61846","29.43","-1.19","0","1"
"2023/01/02 14:00:00","EST","PJM","61847","31.6","0.98","0","1"
"2023/01/02 14:00:00","EST","WEST","61752","30.22","-0.4","0","1"
"2023/01/02 15:00:00","EST","CAPITL","61757","34.33","2.28","0","1"
"2023/01/02 15:00:00","EST","CENTRL","61754","32.12","0.06","0","1"
"2023/01/02 15:00:00","EST","DUNWOD","61760","34.94","2.89","0","1"
"2023/01/02 15:00:00","EST","GENESE","61753","31.54","-0.51","0","1"
"2023/01/02 15:00:00","EST","H Q","61844","31.38","-0.67","0","1"
"2023/01/02 15:00:00","EST","HUD VL","61758","34.69","2.63","0","1"
"2023/01/02 15:00:00","EST","LONGIL","61762","45.49","3.53","-9.91","1"
"2023/01/02 15:00:00","EST","MHK VL","61756","33.18","1.12","0","1"
"2023/01/02 15:00:00","EST","MILLWD","61759","34.82","2.76","0","1"
"2023/01/02 15:00:00","EST","N.Y.C.","61761","35","2.95","0","1"
"2023/01/02 15:00:00","EST","NORTH","61755","31.58","-0.48","0","1"
"2023/01/02 15:00:00","EST","NPX","61845","36.5","2.28","-2.17","1"
"2023/01/02 15:00:00","EST","O H","61846","30.71","-1.35","0","1"
"2023/01/02 15:00:00","EST","PJM","61847","32.92","0.87","0","1"
"2023/01/02 15:00:00","EST","WEST","61752","31.51","-0.55","0","1"
"2023/01/02 16:00:00","EST","CAPITL","61757","42.64","2.75","-3.26","1"
"2023/01/02 16:00:00","EST","CENTRL","61754","37.23","0.22","-0.39","1"
"2023/01/02 16:00:00","EST","DUNWOD","61760","42.18","3.26","-2.29","1"
"2023/01/02 16:00:00","EST","GENESE","61753","36.61","-0.33","-0.32","1"
"2023/01/02 16:00:00","EST","H Q","61844","35.75","-0.88","0","1"
"2023/01/02 16:00:00","EST","HUD VL","61758","41.89","3","-2.26","1"
"2023/01/02 16:00:00","EST","LONGIL","61762","55.48","4.07","-14.79","1"
"2023/01/02 16:00:00","EST","MHK VL","61756","38.49","1.54","-0.32","1"
"2023/01/02 16:00:00","EST","MILLWD","61759","42.05","3.11","-2.31","1"
"2023/01/02 16:00:00","EST","N.Y.C.","61761","42.18","3.26","-2.3","1"
"2023/01/02 16:00:00","EST","NORTH","61755","35.97","-0.66","0","1"
"2023/01/02 16:00:00","EST","NPX","61845","43.82","2.64","-4.55","1"
"2023/01/02 16:00:00","EST","O H","61846","35.46","-1.54","-0.37","1"
"2023/01/02 16:00:00","EST","PJM","61847","38.75","0.8","-1.32","1"
"2023/01/02 16:00:00","EST","WEST","61752","36.11","-0.91","-0.4","1"
"2023/01/02 17:00:00","EST","CAPITL","61757","65.81","3.06","-23.57","1"
"2023/01/02 17:00:00","EST","CENTRL","61754","41.19","0.31","-1.7","1"
"2023/01/02 17:00:00","EST","DUNWOD","61760","50.59","3.29","-8.12","1"
"2023/01/02 17:00:00","EST","GENESE","61753","39.96","-0.51","-1.29","1"
"2023/01/02 17:00:00","EST","H Q","61844","38.32","-0.86","0","1"
"2023/01/02 17:00:00","EST","HUD VL","61758","50.66","3.09","-8.39","1"
"2023/01/02 17:00:00","EST","LONGIL","61762","64.11","4.27","-20.65","1"
"2023/01/02 17:00:00","EST","MHK VL","61756","44.17","1.76","-3.23","1"
"2023/01/02 17:00:00","EST","MILLWD","61759","50.59","3.21","-8.2","1"
"2023/01/02 17:00:00","EST","N.Y.C.","61761","50.48","3.17","-8.12","1"
"2023/01/02 17:00:00","EST","NORTH","61755","38.67","-0.51","0","1"
"2023/01/02 17:00:00","EST","NPX","61845","54.18","2.67","-12.33","1"
"2023/01/02 17:00:00","EST","O H","61846","38.86","-1.84","-1.52","1"
"2023/01/02 17:00:00","EST","PJM","61847","44.87","0.86","-4.83","1"
"2023/01/02 17:00:00","EST","WEST","61752","40.02","-0.82","-1.67","1"
"2023/01/02 18:00:00","EST","CAPITL","61757","49.57","2.99","-8.27","1"
"2023/01/02 18:00:00","EST","CENTRL","61754","39.42","0.31","-0.8","1"
"2023/01/02 18:00:00","EST","DUNWOD","61760","46.19","3.45","-4.42","1"
"2023/01/02 18:00:00","EST","GENESE","61753","38.73","-0.23","-0.64","1"
"2023/01/02 18:00:00","EST","H Q","61844","37.36","-0.96","0","1"
"2023/01/02 18:00:00","EST","HUD VL","61758","45.88","3.14","-4.42","1"
"2023/01/02 18:00:00","EST","LONGIL","61762","57.53","4.37","-14.84","1"
"2023/01/02 18:00:00","EST","MHK VL","61756","40.97","1.68","-0.97","1"
"2023/01/02 18:00:00","EST","MILLWD","61759","46.08","3.3","-4.46","1"
"2023/01/02 18:00:00","EST","N.Y.C.","61761","46.12","3.37","-4.43","1"
"2023/01/02 18:00:00","EST","NORTH","61755","37.67","-0.65","0","1"
"2023/01/02 18:00:00","EST","NPX","61845","46.79","2.72","-5.75","1"
